latitude,longitude,era5_t2m_2015_C,era5_t2m_2016_C,era5_t2m_2017_C,era5_t2m_2018_C,era5_t2m_2019_C,era5_t2m_2020_C,era5_t2m_2021_C,era5_t2m_2022_C,era5_t2m_2023_C,era5_t2m_2024_C
-27.0375,-55,21.1836,20.2203,21.2689,20.7833,21.3468,21.0845,20.6510,20.2609,21.3076,21.4763
-27.0375,-55,21.1836,20.2203,21.2689,20.7833,21.3468,21.0845,20.6510,20.2609,21.3076,21.4763
-27.0375,-53,20.8926,19.8628,20.9452,20.3673,21.1777,20.8273,20.1171,19.7449,20.7459,21.1061
-27.0375,-53,20.8926,19.8628,20.9452,20.3673,21.1777,20.8273,20.1171,19.7449,20.7459,21.1061
-27.0375,-51,17.7015,16.6811,17.6747,17.2019,17.8643,17.0207,16.6710,16.3457,17.3461,17.8380
-27.0375,-49,20.5143,19.5393,20.3820,19.9881,20.4761,19.6156,19.2617,19.2485,20.1105,20.2618
-27.0375,17,20.2508,20.4631,20.5256,19.7601,21.1574,20.4833,19.4180,19.7514,20.0408,20.9130
-27.0375,17,20.2508,20.4631,20.5256,19.7601,21.1574,20.4833,19.4180,19.7514,20.0408,20.9130
-27.0375,19,21.0111,21.1085,20.9228,20.5083,21.9013,20.7899,19.8251,20.3752,20.9244,21.5699
-27.0375,19,21.0111,21.1085,20.9228,20.5083,21.9013,20.7899,19.8251,20.3752,20.9244,21.5699
-27.0375,21,22.2066,21.9703,21.7012,21.5198,22.8794,21.6926,20.8919,21.5902,21.8856,22.6045
-27.0375,21,22.2066,21.9703,21.7012,21.5198,22.8794,21.6926,20.8919,21.5902,21.8856,22.6045
-27.0375,21,22.2066,21.9703,21.7012,21.5198,22.8794,21.6926,20.8919,21.5902,21.8856,22.6045
-27.0375,23,21.5555,21.4910,20.2981,20.9681,22.0986,20.3700,19.6732,20.3655,21.1039,21.5019
-27.0375,23,21.5555,21.4910,20.2981,20.9681,22.0986,20.3700,19.6732,20.3655,21.1039,21.5019
-27.0375,25,19.8471,19.6414,18.6885,19.0924,19.9612,18.5257,17.9079,18.3906,19.0855,19.6325
-27.0375,27,19.1996,18.8931,18.0549,18.5312,18.9669,17.6337,17.6885,17.8130,18.1324,19.0299
-27.0375,29,17.4266,17.0264,16.3921,16.4961,17.2043,16.0873,15.9451,16.0171,16.6214,17.1119
-27.0375,31,17.9631,17.9876,17.2962,17.2066,17.7376,17.0639,16.8033,17.1088,17.4627,17.8355
-27.0375,31,17.9631,17.9876,17.2962,17.2066,17.7376,17.0639,16.8033,17.1088,17.4627,17.8355
-27.0375,31,17.9631,17.9876,17.2962,17.2066,17.7376,17.0639,16.8033,17.1088,17.4627,17.8355
-27.0375,115,22.5983,21.4199,22.4116,22.1088,23.2471,22.6741,21.7833,22.0092,22.9675,23.5285
-27.0375,117,22.8574,22.0093,22.8298,22.8329,24.1183,23.4470,22.1562,22.1663,23.6180,23.7639
-27.0375,119,22.8718,22.1001,22.4313,22.6541,24.1817,23.1469,22.3154,22.1964,23.4920,23.2920
-27.0375,121,22.9418,21.9842,22.1026,22.3604,24.0855,23.0918,22.0943,22.0130,23.2271,22.9339
-27.0375,123,22.5060,21.3321,21.5689,21.7735,23.6000,22.4016,21.5393,21.5556,22.6838,22.2377
-27.0375,125,22.9199,21.5311,21.8330,22.0933,23.8244,22.8054,21.2831,21.5495,22.6105,22.6926
-27.0375,127,22.3143,20.9278,21.1241,21.7177,23.1373,22.1250,20.5696,20.8909,21.9515,22.1204
-27.0375,129,22.3716,20.8677,21.2576,21.6698,23.0716,22.0549,20.7003,20.6060,21.9760,22.1027
-27.0375,131,21.5161,20.1815,20.6186,21.0593,22.1399,21.1677,20.0184,19.4315,21.1245,21.4690
-27.0375,133,21.5828,20.7977,21.3347,21.6862,22.4021,21.4608,20.6406,20.1410,21.5469,22.3205
-27.0375,135,22.8797,22.4879,23.0441,23.2568,23.7079,22.6257,22.1185,21.7099,23.1227,23.9903
-27.0375,137,22.5893,22.4171,23.0619,23.1545,23.2873,22.2498,21.9417,21.6279,23.0310,23.6661
-27.0375,139,23.9411,23.5235,24.5221,24.4584,24.4585,23.5436,23.1954,22.7145,24.4702,24.7193
-27.0375,141,24.0661,23.4700,24.7243,24.5080,24.2705,23.6762,23.3179,22.8594,24.4912,24.5581
-27.0375,143,23.6056,23.0809,24.1450,24.0418,23.5841,23.0929,22.8665,22.2435,23.8139,24.0601
-27.0375,145,22.5643,22.0979,23.2024,23.0208,22.7044,22.1457,21.6618,21.0954,22.9982,22.7300
-27.0375,147,20.8284,20.6515,21.5974,21.1760,21.4191,20.7971,19.9889,19.6478,21.2858,21.0855
-27.0375,149,20.4188,20.7105,20.9182,20.8651,21.6802,20.7750,19.8778,19.3951,20.7704,20.9569
-27.0375,151,19.3447,19.8245,20.1555,19.7570,20.7266,20.0338,18.9309,18.4138,19.9963,20.0640
-27.0375,153,19.9581,20.4993,20.6847,20.0946,20.5433,20.4354,19.9396,19.7061,20.2724,20.6924
-25.0347,-69,5.6633,5.9240,4.9458,5.7305,6.4154,6.6177,5.3751,4.5715,7.3510,6.9324
-25.0347,-69,5.6633,5.9240,4.9458,5.7305,6.4154,6.6177,5.3751,4.5715,7.3510,6.9324
-25.0347,-67,5.8326,6.3129,5.0894,5.8348,6.5680,6.6141,5.6903,4.9101,7.4316,7.5385
-25.0347,-67,5.8326,6.3129,5.0894,5.8348,6.5680,6.6141,5.6903,4.9101,7.4316,7.5385
-25.0347,-65,18.7754,18.0592,18.9330,18.4229,18.6628,19.2036,18.6478,18.6226,20.0013,19.1718
-25.0347,-63,23.9175,22.8944,23.4801,22.8868,23.3278,24.3090,23.7600,23.9452,24.8727,24.1092
-25.0347,-61,23.6951,22.6123,23.3939,22.8435,22.7457,23.6774,23.2181,22.7522,24.1130,23.6447
-25.0347,-61,23.6951,22.6123,23.3939,22.8435,22.7457,23.6774,23.2181,22.7522,24.1130,23.6447
-25.0347,-59,23.5918,22.2060,23.3757,22.7264,23.0824,24.0000,22.8045,23.1894,24.4865,24.2382
-25.0347,-59,23.5918,22.2060,23.3757,22.7264,23.0824,24.0000,22.8045,23.1894,24.4865,24.2382
-25.0347,-57,24.1193,22.5841,23.9013,23.1350,23.8780,24.0779,23.3144,22.9811,24.1920,24.4530
-25.0347,-57,24.1193,22.5841,23.9013,23.1350,23.8780,24.0779,23.3144,22.9811,24.1920,24.4530
-25.0347,-55,22.7942,21.7170,22.6909,22.0995,22.9329,22.7488,22.3629,21.7776,22.7692,23.2889
-25.0347,-55,22.7942,21.7170,22.6909,22.0995,22.9329,22.7488,22.3629,21.7776,22.7692,23.2889
-25.0347,-55,22.7942,21.7170,22.6909,22.0995,22.9329,22.7488,22.3629,21.7776,22.7692,23.2889
-25.0347,-53,20.2311,19.2789,20.2559,19.8647,20.7126,20.2368,19.8797,19.1612,20.1035,20.8643
-25.0347,-53,20.2311,19.2789,20.2559,19.8647,20.7126,20.2368,19.8797,19.1612,20.1035,20.8643
-25.0347,-51,19.4030,18.5585,19.4161,19.2533,19.8757,19.4751,18.7291,18.2762,19.1093,20.1273
-25.0347,-49,19.1486,18.2422,18.6603,18.6173,19.0089,18.1161,17.8549,17.5998,18.5712,18.9643
-25.0347,15,19.1612,20.2041,19.8954,19.6717,20.6927,20.1936,19.9801,20.0966,19.2174,20.2164
-25.0347,17,20.6984,21.3783,20.8730,20.5662,22.1158,20.7963,20.0948,20.3040,21.0418,21.6323
-25.0347,19,22.6502,23.0892,22.4844,22.4814,23.7523,22.2364,21.6756,22.4567,22.8685,23.3550
-25.0347,19,22.6502,23.0892,22.4844,22.4814,23.7523,22.2364,21.6756,22.4567,22.8685,23.3550
-25.0347,19,22.6502,23.0892,22.4844,22.4814,23.7523,22.2364,21.6756,22.4567,22.8685,23.3550
-25.0347,21,22.9872,22.9744,22.1209,22.4100,23.6194,21.7368,21.1588,21.9903,22.7861,23.2855
-25.0347,21,22.9872,22.9744,22.1209,22.4100,23.6194,21.7368,21.1588,21.9903,22.7861,23.2855
-25.0347,21,22.9872,22.9744,22.1209,22.4100,23.6194,21.7368,21.1588,21.9903,22.7861,23.2855
-25.0347,23,22.9382,22.8418,21.6332,22.3276,23.2156,21.4669,20.8582,21.3561,22.2432,22.7506
-25.0347,23,22.9382,22.8418,21.6332,22.3276,23.2156,21.4669,20.8582,21.3561,22.2432,22.7506
-25.0347,25,21.5270,21.1414,19.8742,20.5146,21.3906,19.8907,19.3646,19.4939,20.3399,21.1370
-25.0347,25,21.5270,21.1414,19.8742,20.5146,21.3906,19.8907,19.3646,19.4939,20.3399,21.1370
-25.0347,27,21.9269,21.5529,20.1379,20.9924,21.5608,19.8883,19.6895,19.7756,20.4730,21.5485
-25.0347,27,21.9269,21.5529,20.1379,20.9924,21.5608,19.8883,19.6895,19.7756,20.4730,21.5485
-25.0347,29,21.9243,21.3222,20.6189,21.3394,21.9553,20.4928,20.6339,20.7683,21.1696,21.8421
-25.0347,31,18.9751,18.6251,17.9895,18.3707,18.8629,18.0704,17.9375,18.2528,18.3597,18.9441
-25.0347,31,18.9751,18.6251,17.9895,18.3707,18.8629,18.0704,17.9375,18.2528,18.3597,18.9441
-25.0347,31,18.9751,18.6251,17.9895,18.3707,18.8629,18.0704,17.9375,18.2528,18.3597,18.9441
-25.0347,33,24.4301,24.5319,23.7591,24.0919,24.4521,24.0019,23.5692,23.8259,23.8375,24.1950
-25.0347,33,24.4301,24.5319,23.7591,24.0919,24.4521,24.0019,23.5692,23.8259,23.8375,24.1950
-25.0347,33,24.4301,24.5319,23.7591,24.0919,24.4521,24.0019,23.5692,23.8259,23.8375,24.1950
-25.0347,45,24.3506,24.5914,24.0244,23.9846,23.7459,24.3274,24.1390,23.9906,23.8576,24.5670
-25.0347,115,24.8586,24.1336,24.6567,24.4360,25.5616,25.1377,23.7071,24.1934,25.1136,25.5569
-25.0347,117,25.1659,24.4989,24.7637,24.6583,26.3372,25.4984,24.2962,24.2961,25.5701,26.0535
-25.0347,119,24.6152,24.0705,24.1554,24.2487,25.9559,24.8661,23.9110,23.7750,25.0114,24.8109
-25.0347,121,24.0553,23.4989,23.3295,23.7035,25.4056,24.2916,23.2511,23.0992,24.3520,24.2422
-25.0347,123,25.0985,24.2798,24.2142,24.4303,26.2869,25.2765,23.7924,23.5604,25.1657,24.9006
-25.0347,125,25.0663,24.0895,24.4325,24.6854,26.3273,25.4642,23.8023,23.7961,25.2088,25.2335
-25.0347,127,24.4800,23.5681,24.1000,24.4710,25.7210,24.9520,23.2653,23.3650,24.6156,24.8583
-25.0347,129,22.8794,21.9885,22.5563,22.8863,24.1418,23.4167,21.9304,21.6513,22.8721,23.1701
-25.0347,131,23.2730,22.6813,22.9190,23.4409,24.3882,23.7033,22.3492,22.1697,23.0724,23.7538
-25.0347,133,22.4486,22.1671,22.6404,22.9421,23.4759,22.7832,21.6752,21.4914,22.6438,23.3621
-25.0347,135,22.9501,22.8224,23.6400,23.5886,23.8548,23.0765,22.4142,22.2263,23.3166,24.2518
-25.0347,137,23.7237,23.4390,24.6340,24.4182,24.3331,23.7602,23.4146,22.9277,24.2476,24.8131
-25.0347,139,24.3719,24.0163,25.2029,24.8940,24.2446,24.2817,23.9931,23.4746,24.6997,25.2024
-25.0347,141,24.9517,24.3562,25.3878,25.0545,24.2802,24.6631,24.3711,23.6249,24.8435,25.3816
-25.0347,143,24.8389,24.1108,25.4053,25.1050,24.0766,24.5639,24.1550,23.1621,24.4300,24.8751
-25.0347,145,23.4229,22.7600,24.0298,23.7797,23.5651,23.2208,22.6298,22.0123,23.1188,23.3000
-25.0347,147,20.2263,20.4039,20.9591,20.7539,21.2420,20.6007,19.7520,19.3168,20.4042,20.8590
-25.0347,149,20.5707,21.2819,21.1901,20.7904,21.5884,21.0339,20.6951,20.1164,20.9121,21.2146
-25.0347,151,20.2248,20.9859,21.0663,20.5162,21.3147,20.7070,20.3494,19.7536,20.6018,20.7452
-23.0319,-69,14.2133,14.1427,13.8668,13.8952,14.3892,14.2372,13.5790,13.0383,14.8706,14.6137
-23.0319,-69,14.2133,14.1427,13.8668,13.8952,14.3892,14.2372,13.5790,13.0383,14.8706,14.6137
-23.0319,-67,2.4772,3.2251,1.9847,2.7066,3.4940,3.1569,2.3269,1.8856,3.8513,4.0156
-23.0319,-67,2.4772,3.2251,1.9847,2.7066,3.4940,3.1569,2.3269,1.8856,3.8513,4.0156
-23.0319,-67,2.4772,3.2251,1.9847,2.7066,3.4940,3.1569,2.3269,1.8856,3.8513,4.0156
-23.0319,-65,11.1275,10.4850,11.2232,10.8018,11.0769,10.7313,10.1300,9.7569,11.7882,11.5710
-23.0319,-65,11.1275,10.4850,11.2232,10.8018,11.0769,10.7313,10.1300,9.7569,11.7882,11.5710
-23.0319,-63,24.7533,24.1481,24.6771,23.6514,24.2330,25.1623,24.5724,24.8819,25.8815,25.6090
-23.0319,-63,24.7533,24.1481,24.6771,23.6514,24.2330,25.1623,24.5724,24.8819,25.8815,25.6090
-23.0319,-63,24.7533,24.1481,24.6771,23.6514,24.2330,25.1623,24.5724,24.8819,25.8815,25.6090
-23.0319,-61,25.0013,24.0327,24.7869,23.8418,24.4024,25.3970,24.4429,24.7753,25.5730,25.6975
-23.0319,-61,25.0013,24.0327,24.7869,23.8418,24.4024,25.3970,24.4429,24.7753,25.5730,25.6975
-23.0319,-59,25.1824,23.5151,25.1330,24.2409,24.9497,25.4952,24.7460,24.6776,26.3950,26.3153
-23.0319,-59,25.1824,23.5151,25.1330,24.2409,24.9497,25.4952,24.7460,24.6776,26.3950,26.3153
-23.0319,-59,25.1824,23.5151,25.1330,24.2409,24.9497,25.4952,24.7460,24.6776,26.3950,26.3153
-23.0319,-57,24.8536,23.4614,24.7036,23.9060,24.9998,24.8597,24.3205,24.0972,25.5441,25.8944
-23.0319,-57,24.8536,23.4614,24.7036,23.9060,24.9998,24.8597,24.3205,24.0972,25.5441,25.8944
-23.0319,-55,23.1648,22.1023,23.0774,22.6605,23.5541,22.9966,22.7613,22.1928,23.2184,23.9589
-23.0319,-55,23.1648,22.1023,23.0774,22.6605,23.5541,22.9966,22.7613,22.1928,23.2184,23.9589
-23.0319,-53,23.5482,22.7636,23.3978,23.2644,24.1456,23.5398,23.3175,22.6729,23.6692,24.6109
-23.0319,-51,23.7158,23.1909,23.6266,23.5986,24.6615,23.9026,23.4510,22.9229,23.7815,24.9736
-23.0319,-49,22.0429,21.6240,21.4661,21.6484,22.1013,21.2666,21.0919,20.6176,21.4248,22.2633
-23.0319,-47,22.1894,21.5556,21.6681,21.7463,22.0408,21.1683,20.9437,20.5417,21.3742,22.0119
-23.0319,-45,20.6393,19.9732,20.0735,20.1360,20.4271,19.7483,19.3209,19.0673,20.1612,20.6280
-23.0319,15,20.5475,21.7013,21.6007,21.0061,21.9152,21.5120,21.4081,21.1423,20.4502,21.5639
-23.0319,17,20.0662,21.1296,20.1486,20.4051,21.7108,20.1383,19.4510,19.7073,20.6820,21.3717
-23.0319,19,22.1813,22.6113,21.5299,22.2486,23.2144,21.6329,20.9450,21.7225,22.5628,22.9778
-23.0319,19,22.1813,22.6113,21.5299,22.2486,23.2144,21.6329,20.9450,21.7225,22.5628,22.9778
-23.0319,21,22.1227,22.4789,20.9662,22.2368,23.0540,21.1501,20.3749,21.0385,22.1420,22.7952
-23.0319,21,22.1227,22.4789,20.9662,22.2368,23.0540,21.1501,20.3749,21.0385,22.1420,22.7952
-23.0319,23,23.1616,23.0330,21.6071,22.8432,23.5050,21.9432,21.2093,21.4537,22.4278,23.5108
-23.0319,25,23.1278,22.8297,21.5200,22.3574,23.0679,21.6882,21.0450,21.0473,22.0684,23.0952
-23.0319,27,22.6975,22.3795,20.9854,21.9363,22.3870,20.9031,20.8614,21.1355,22.1677,22.5170
-23.0319,27,22.6975,22.3795,20.9854,21.9363,22.3870,20.9031,20.8614,21.1355,22.1677,22.5170
-23.0319,29,22.5714,22.3026,21.4226,22.1132,22.4426,21.3042,21.1481,21.8280,22.3303,22.4328
-23.0319,29,22.5714,22.3026,21.4226,22.1132,22.4426,21.3042,21.1481,21.8280,22.3303,22.4328
-23.0319,29,22.5714,22.3026,21.4226,22.1132,22.4426,21.3042,21.1481,21.8280,22.3303,22.4328
-23.0319,31,23.9166,23.7564,22.5499,23.5742,24.0228,22.9946,22.4009,23.1813,23.2444,23.9418
-23.0319,31,23.9166,23.7564,22.5499,23.5742,24.0228,22.9946,22.4009,23.1813,23.2444,23.9418
-23.0319,31,23.9166,23.7564,22.5499,23.5742,24.0228,22.9946,22.4009,23.1813,23.2444,23.9418
-23.0319,33,25.4447,25.8912,24.5880,25.3494,26.0327,25.4426,24.6986,25.6835,25.0196,25.9482
-23.0319,35,23.7396,24.1063,23.4884,23.7350,24.2404,23.8606,23.4604,23.7393,23.7190,24.1101
-23.0319,45,21.5202,21.3729,21.3922,21.1518,21.7197,21.8117,21.6923,21.4660,21.5000,21.9706
-23.0319,47,20.4634,20.4487,20.6332,20.3380,20.9528,20.0252,20.5707,20.1377,20.7561,20.7251
-23.0319,115,26.1252,25.6923,25.9138,25.9970,27.1947,26.9996,25.3310,25.6070,26.4715,27.2749
-23.0319,117,27.0418,26.5591,26.4609,26.6574,28.0373,27.4685,26.1873,26.2440,27.4189,28.0851
-23.0319,119,24.4409,24.4631,23.9665,24.3012,25.6972,24.9872,23.9212,23.8302,25.1150,25.0489
-23.0319,121,25.6912,25.8216,25.1745,25.7264,27.1138,26.3280,25.0012,24.8222,26.2910,25.9309
-23.0319,123,27.0054,26.7797,26.2196,26.5201,28.2868,27.3221,25.7287,25.7916,27.0693,26.9902
-23.0319,125,26.8326,26.6326,26.3517,26.6732,28.1709,27.2883,25.4558,25.8943,26.7346,27.0804
-23.0319,127,26.0246,26.0259,26.1148,26.5768,27.6643,26.8840,25.1844,25.4911,25.9246,26.6695
-23.0319,129,25.3155,25.3609,25.4056,26.0546,26.9519,26.2940,24.9105,24.9786,25.0608,25.9689
-23.0319,131,24.1067,24.2225,24.2655,24.6120,25.4277,24.9078,23.4890,23.7650,23.7825,24.2498
-23.0319,133,22.9925,23.0819,23.4163,23.7147,24.2243,23.7565,22.5808,22.7596,22.9923,23.4868
-23.0319,135,22.1705,22.2385,22.8262,22.9931,23.1081,22.7817,22.0868,21.8240,22.4488,23.0882
-23.0319,137,24.2220,24.0603,24.8756,24.9866,24.6216,24.4345,24.2282,23.6517,24.3141,25.0855
-23.0319,139,25.1524,24.9914,25.8445,25.7002,24.5777,25.1915,25.0832,24.3323,25.0361,25.8244
-23.0319,141,25.4418,24.7794,25.9494,25.4309,24.5214,25.1660,25.2115,24.3882,24.6804,25.4832
-23.0319,143,25.1942,24.4814,25.6089,25.2188,24.5930,25.0794,24.7301,23.9177,24.1494,25.3492
-23.0319,145,24.7326,24.2409,24.8428,24.6751,24.1960,24.5583,23.9911,23.3168,23.8127,25.0474
-23.0319,147,22.9106,22.8306,22.9742,23.0781,22.8754,22.9887,22.4369,21.9812,22.3621,23.1076
-23.0319,149,23.2126,23.5340,23.2355,23.4241,23.5108,23.5240,23.2280,22.9014,23.2021,23.3231
-21.0292,-69,12.4325,12.4390,11.8212,11.8974,12.5108,12.2505,11.8034,11.3482,12.7956,12.8678
-21.0292,-69,12.4325,12.4390,11.8212,11.8974,12.5108,12.2505,11.8034,11.3482,12.7956,12.8678
-21.0292,-67,8.8580,9.2565,9.1270,8.9228,9.3878,9.2464,8.4372,7.7780,9.5872,9.9171
-21.0292,-67,8.8580,9.2565,9.1270,8.9228,9.3878,9.2464,8.4372,7.7780,9.5872,9.9171
-21.0292,-67,8.8580,9.2565,9.1270,8.9228,9.3878,9.2464,8.4372,7.7780,9.5872,9.9171
-21.0292,-65,14.8624,14.7464,14.9121,14.4002,14.9803,14.5111,13.8504,13.8142,15.2207,15.4167
-21.0292,-65,14.8624,14.7464,14.9121,14.4002,14.9803,14.5111,13.8504,13.8142,15.2207,15.4167
-21.0292,-63,24.1343,23.5964,24.0840,23.2894,23.3930,24.6726,23.8533,24.4188,25.1937,25.1885
-21.0292,-63,24.1343,23.5964,24.0840,23.2894,23.3930,24.6726,23.8533,24.4188,25.1937,25.1885
-21.0292,-63,24.1343,23.5964,24.0840,23.2894,23.3930,24.6726,23.8533,24.4188,25.1937,25.1885
-21.0292,-61,26.5211,25.5276,25.8460,25.0543,25.8300,26.7399,25.5558,26.1894,27.3550,26.6655
-21.0292,-61,26.5211,25.5276,25.8460,25.0543,25.8300,26.7399,25.5558,26.1894,27.3550,26.6655
-21.0292,-59,26.9174,25.1783,26.4952,25.1273,26.2964,27.1216,26.1777,26.1848,27.6552,27.4913
-21.0292,-59,26.9174,25.1783,26.4952,25.1273,26.2964,27.1216,26.1777,26.1848,27.6552,27.4913
-21.0292,-59,26.9174,25.1783,26.4952,25.1273,26.2964,27.1216,26.1777,26.1848,27.6552,27.4913
-21.0292,-57,24.6462,23.6022,24.4119,23.8384,24.8979,24.8340,24.3891,24.1197,25.1249,25.3335
-21.0292,-57,24.6462,23.6022,24.4119,23.8384,24.8979,24.8340,24.3891,24.1197,25.1249,25.3335
-21.0292,-57,24.6462,23.6022,24.4119,23.8384,24.8979,24.8340,24.3891,24.1197,25.1249,25.3335
-21.0292,-55,24.1871,23.4550,23.9800,23.6385,24.7202,24.2109,24.0546,23.4751,24.1730,24.7827
-21.0292,-53,24.8039,24.2238,24.6975,24.7224,25.5722,24.9187,24.6237,23.9465,24.8196,25.6632
-21.0292,-51,24.9518,24.4915,24.7368,25.0612,25.5274,24.7139,24.4868,24.1808,24.6661,25.4403
-21.0292,-49,24.2600,23.9697,24.1265,24.4399,24.4387,23.7619,23.6017,23.3330,23.9805,24.8848
-21.0292,-47,22.0245,21.7011,21.5932,21.5291,21.7801,21.2393,20.9033,20.5120,21.3042,21.9375
-21.0292,-45,21.5652,21.1883,21.0661,21.0563,21.2891,20.8338,20.5786,20.3432,21.2815,21.6500
-21.0292,-43,22.1821,21.9088,21.4460,21.5596,21.9329,21.1968,20.9673,20.9853,21.8454,22.2599
-21.0292,-41,25.1112,24.5857,24.1214,24.1346,24.6190,23.4422,23.4532,23.7931,24.3331,24.7736
-21.0292,15,23.2380,24.2084,23.8339,23.5444,24.6331,23.5354,23.0296,22.9444,23.5263,24.3945
-21.0292,17,21.9888,22.4873,21.1576,22.2818,23.0099,21.6626,20.6093,21.1444,22.0943,22.6303
-21.0292,19,22.0555,22.2112,20.4208,21.7676,22.6652,21.1528,19.8345,20.6379,22.0765,22.4385
-21.0292,19,22.0555,22.2112,20.4208,21.7676,22.6652,21.1528,19.8345,20.6379,22.0765,22.4385
-21.0292,21,23.6197,23.5759,22.0097,23.5444,24.2373,22.9004,21.7679,22.2726,23.5525,24.3678
-21.0292,21,23.6197,23.5759,22.0097,23.5444,24.2373,22.9004,21.7679,22.2726,23.5525,24.3678
-21.0292,23,23.3029,23.4906,21.7668,22.9423,23.8035,22.5398,21.6149,22.2111,23.1968,24.0699
-21.0292,25,23.8040,23.7970,22.6224,23.2105,24.0236,22.9080,22.6318,22.6835,23.7874,24.2079
-21.0292,27,22.7105,22.3671,20.9680,21.7647,22.7592,21.5090,21.1787,21.4460,22.6147,22.8076
-21.0292,27,22.7105,22.3671,20.9680,21.7647,22.7592,21.5090,21.1787,21.4460,22.6147,22.8076
-21.0292,29,22.3424,22.0179,20.5399,21.5634,22.3769,21.1448,20.8065,21.2824,22.0718,22.3243
-21.0292,29,22.3424,22.0179,20.5399,21.5634,22.3769,21.1448,20.8065,21.2824,22.0718,22.3243
-21.0292,31,24.1185,23.8380,22.1861,22.9757,23.8203,23.1027,22.3614,23.1700,23.3619,23.9362
-21.0292,31,24.1185,23.8380,22.1861,22.9757,23.8203,23.1027,22.3614,23.1700,23.3619,23.9362
-21.0292,33,24.3697,24.5840,23.1784,23.5203,24.3129,24.0928,23.3634,24.0002,24.1670,24.9753
-21.0292,33,24.3697,24.5840,23.1784,23.5203,24.3129,24.0928,23.3634,24.0002,24.1670,24.9753
-21.0292,35,24.8156,25.1110,24.4461,24.7210,25.1333,24.8702,24.6884,24.9530,25.0916,25.4988
-21.0292,45,24.9643,24.9749,25.7196,25.5440,26.0716,26.0811,25.6483,25.6195,25.7564,26.2792
-21.0292,47,17.9123,17.6115,17.9556,17.7150,18.3504,17.6152,17.8956,17.3792,18.2241,18.2039
-21.0292,117,27.2123,27.5747,26.6914,27.1995,27.8232,27.5134,26.9742,26.6828,27.3956,28.1807
-21.0292,119,27.3930,28.1095,26.8068,27.1810,28.0220,27.8889,27.3216,27.0718,27.6797,28.4676
-21.0292,121,27.7030,28.0839,27.1109,27.0820,28.5852,27.9254,26.8884,26.7909,27.3630,28.0611
-21.0292,123,27.6685,27.7985,26.6158,26.7484,28.5266,27.7798,26.5973,26.6089,27.3812,27.7598
-21.0292,125,27.0181,27.4039,26.4526,27.1560,28.4534,27.3072,25.9938,26.3075,26.9819,27.2988
-21.0292,127,26.5778,26.9467,26.6499,27.0656,28.2414,26.9115,25.9552,26.2240,26.2597,26.9471
-21.0292,129,26.1438,26.9168,26.5407,26.9867,27.8684,26.8852,26.0308,26.4101,25.8460,26.2838
-21.0292,131,25.5260,26.2114,25.9097,26.3579,27.1662,26.4061,25.3368,25.5431,25.1584,25.7020
-21.0292,133,24.2467,25.2733,24.7529,25.5551,26.1683,25.5844,24.5351,24.6504,23.9604,24.6270
-21.0292,135,23.9763,24.3416,24.6157,24.9733,25.1001,24.9953,24.3571,24.1188,23.7589,24.4350
-21.0292,137,25.5048,25.3147,26.1487,26.3402,26.0510,25.9327,25.7741,25.3016,24.5850,25.8442
-21.0292,139,25.9558,25.7684,26.4245,26.3165,25.8388,26.1547,25.8446,25.2956,25.0476,25.7181
-21.0292,141,26.4747,26.1970,26.6766,26.5643,26.0398,26.4317,26.2116,25.7603,25.2054,25.8625
-21.0292,143,26.0901,25.8547,26.2623,25.8479,25.4523,26.0678,25.8527,25.4957,25.5018,26.0608
-21.0292,145,23.5957,24.0032,23.8435,23.4918,22.7192,23.4857,23.6110,22.8475,23.5524,23.9504
-21.0292,147,24.4535,24.6347,24.0863,24.2947,23.3174,24.4139,24.1818,23.5607,24.0108,24.1246
-21.0292,149,23.1400,23.6974,23.3675,23.1110,22.8366,23.2572,23.3242,23.2483,23.3115,23.4268
-19.0264,-69,4.9549,5.1595,4.8140,4.1617,5.1687,5.2769,4.3246,3.8514,5.4713,5.6878
-19.0264,-69,4.9549,5.1595,4.8140,4.1617,5.1687,5.2769,4.3246,3.8514,5.4713,5.6878
-19.0264,-69,4.9549,5.1595,4.8140,4.1617,5.1687,5.2769,4.3246,3.8514,5.4713,5.6878
-19.0264,-65,15.2138,15.3170,15.2426,14.8402,15.1228,15.2049,14.5847,14.8489,15.7995,16.0665
-19.0264,-63,25.5203,25.1065,25.4866,24.6236,25.0518,26.1232,25.0128,25.5258,26.2059,26.2279
-19.0264,-61,25.7953,24.8986,25.3143,24.7907,26.1238,25.8962,24.8828,25.4039,26.5751,26.2880
-19.0264,-61,25.7953,24.8986,25.3143,24.7907,26.1238,25.8962,24.8828,25.4039,26.5751,26.2880
-19.0264,-59,26.9499,25.5098,26.4224,25.6025,27.0465,27.3813,26.3400,26.0233,27.4731,27.2850
-19.0264,-59,26.9499,25.5098,26.4224,25.6025,27.0465,27.3813,26.3400,26.0233,27.4731,27.2850
-19.0264,-59,26.9499,25.5098,26.4224,25.6025,27.0465,27.3813,26.3400,26.0233,27.4731,27.2850
-19.0264,-57,27.1981,26.1981,26.6798,26.0628,27.5883,27.4839,27.1204,26.6747,27.4249,27.6903
-19.0264,-57,27.1981,26.1981,26.6798,26.0628,27.5883,27.4839,27.1204,26.6747,27.4249,27.6903
